Date;Produit_ID;Categorie_Produit;Region_Production;Region_Vente;Zone_Agroeco;Saisonnalite_Sin;Saisonnalite_Cos;Superficie_Cultivee_ha;Demographie_Vente;Pluie_Lag;Temperature_Moy;Pertes_PostRecolte_Pct;Prix_Intrants;Indice_Carburant;Accessibilite_Route;Cout_Transport;Taux_Naira;Inflation_Mensuelle_Pct;Restrictions_Import;Stocks_Retenus;Choc_Demande;Choc_Securitaire;Choc_Frontiere;Choc_Sanitaire;Choc_Economique;Prix_T-1;Prix_Vente_FCFA_kg
2016-06;Oignon;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;0.0;-1.0;22500;2793600;65.0;32.0;34.5;130;600;1;185;1.8;0.4;0;1;0;1;1;0;0;725;780
2016-06;Gombo;Maraîchers;Centre;Centre;Forêt bimodale;0.0;-1.0;4200;2793600;260.0;24.0;54.0;110;600;1;45;1.8;0.4;0;1;0;0;0;0;0;565;620
2016-06;Piment;Maraîchers;Extrême-Nord;Littoral;Soudano-sahélienne;0.0;-1.0;3600;2872000;65.0;32.0;41.0;185;600;1;190;1.8;0.4;0;1;0;1;1;0;0;1030;1090
2016-06;Poivron;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;0.0;-1.0;2900;2793600;65.0;32.0;46.0;175;600;1;180;1.8;0.4;0;1;0;1;1;0;0;1120;1190
2016-06;Ail;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;0.0;-1.0;1250;2793600;65.0;32.0;26.5;210;600;1;170;1.8;0.4;0;1;0;1;1;0;0;2500;2610
2016-06;Basilic;Maraîchers;Centre;Centre;Forêt bimodale;0.0;-1.0;850;2793600;260.0;24.0;66.0;90;600;1;45;1.8;0.4;0;1;0;0;0;0;0;610;665
2016-06;Légumes feuilles;Maraîchers;Centre;Centre;Forêt bimodale;0.0;-1.0;6700;2793600;260.0;24.0;59.0;75;600;1;45;1.8;0.4;0;1;0;0;0;0;0;410;455
2016-06;Choux;Maraîchers;Ouest;Littoral;Hauts Plateaux;0.0;-1.0;4600;2872000;210.0;22.0;43.0;115;600;1;75;1.8;0.4;0;1;0;0;0;0;0;555;615
2016-06;Pastèque;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;0.0;-1.0;2600;2793600;65.0;32.0;30.5;105;600;1;175;1.8;0.4;0;1;0;1;1;0;0;255;280
2016-06;Arachide;Oléagineux et Légumineuses;Nord;Centre;Soudano-sahélienne;0.0;-1.0;53000;2793600;65.0;31.5;17.5;185;600;1;140;1.8;0.4;0;1;0;1;1;0;0;675;715
2016-06;Soja;Oléagineux et Légumineuses;Adamaoua;Centre;Savane guinéenne;0.0;-1.0;8700;2793600;130.0;23.0;17.0;170;600;1;115;1.8;0.4;0;1;0;0;0;0;0;655;700
2016-06;Niébé;Oléagineux et Légumineuses;Extrême-Nord;Extrême-Nord;Soudano-sahélienne;0.0;-1.0;36000;4096000;65.0;32.0;19.0;190;600;1;65;1.8;0.4;0;1;0;1;1;0;0;650;690
2016-06;Haricot sec;Oléagineux et Légumineuses;Ouest;Littoral;Hauts Plateaux;0.0;-1.0;33000;2872000;210.0;22.0;16.5;120;600;1;75;1.8;0.4;0;1;0;0;0;0;0;625;675
2016-06;Huile de palme;Oléagineux et Légumineuses;Littoral;Centre;Forêt monomodale;0.0;-1.0;56000;2793600;310.0;25.5;11.5;245;600;1;70;1.8;0.4;0;1;0;0;0;0;0;900;955
2016-06;Ananas;Fruits;Littoral;Centre;Forêt monomodale;0.0;-1.0;8700;2793600;310.0;25.5;26.5;120;600;1;75;1.8;0.4;0;1;0;0;0;0;0;415;460
2016-06;Papaye;Fruits;Centre;Centre;Forêt bimodale;0.0;-1.0;3600;2793600;260.0;24.0;47.0;90;600;1;45;1.8;0.4;0;1;0;0;0;0;0;390;430
2016-06;Mangue;Fruits;Nord;Centre;Soudano-sahélienne;0.0;-1.0;6700;2793600;65.0;31.5;50.0;70;600;1;165;1.8;0.4;0;1;0;1;1;0;0;60;50
2016-06;Avocat;Fruits;Ouest;Littoral;Hauts Plateaux;0.0;-1.0;12500;2872000;210.0;22.0;37.0;80;600;1;75;1.8;0.4;0;1;0;0;0;0;0;345;380
2016-06;Safou;Fruits;Littoral;Centre;Forêt monomodale;0.0;-1.0;4600;2793600;310.0;25.5;52.0;90;600;1;75;1.8;0.4;0;1;0;0;0;0;0;560;615
2016-06;Citron;Fruits;Centre;Centre;Forêt bimodale;0.0;-1.0;2600;2793600;260.0;24.0;31.0;85;600;1;45;1.8;0.4;0;1;0;0;0;0;0;405;445
2016-06;Orange;Fruits;Centre;Centre;Forêt bimodale;0.0;-1.0;4600;2793600;260.0;24.0;31.0;95;600;1;45;1.8;0.4;0;1;0;0;0;0;0;365;400
2016-06;Banane douce;Fruits;Sud-Ouest;Littoral;Forêt monomodale;0.0;-1.0;18500;2872000;310.0;25.5;40.5;120;600;1;85;1.8;0.4;0;1;0;0;0;0;0;305;335
2016-06;Cacao;Cultures de Rente et Stimulants;Centre;Littoral;Forêt bimodale;0.0;-1.0;215000;2872000;260.0;24.0;9.5;420;600;1;60;1.8;0.4;0;1;0;0;0;0;0;1700;1730
2016-06;Café;Cultures de Rente et Stimulants;Ouest;Littoral;Hauts Plateaux;0.0;-1.0;96000;2872000;210.0;22.0;8.5;370;600;1;75;1.8;0.4;0;1;0;0;0;0;0;1990;2040
2016-07;Maïs;Céréales;Ouest;Centre;Hauts Plateaux;-0.5;-0.866;58200;2793600;260.0;21.5;16.5;95;600;1;75;1.8;0.5;0;1;0;0;0;0;0;210;225
2016-07;Riz;Céréales;Extrême-Nord;Centre;Soudano-sahélienne;-0.5;-0.866;26000;2793600;110.0;30.0;8.5;135;600;1;115;1.8;0.5;0;1;0;1;1;0;0;440;460
2016-07;Mil-Sorgho;Céréales;Nord;Extrême-Nord;Soudano-sahélienne;-0.5;-0.866;56000;4096000;110.0;30.0;16.0;80;600;1;60;1.8;0.5;0;1;0;1;1;0;0;215;230
2016-07;Blé;Céréales;Littoral(Import);Centre;Forêt monomodale;-0.5;-0.866;0;2793600;310.0;24.5;5.0;0;600;1;65;1.8;0.5;1;1;0;0;0;0;0;440;465
2016-07;Manioc;"Tubercules, Racines et Plantains";Centre;Centre;Forêt bimodale;-0.5;-0.866;118000;2793600;310.0;23.5;43.5;60;600;1;55;1.8;0.5;0;1;0;0;0;0;0;195;215
2016-07;Plantain;"Tubercules, Racines et Plantains";Sud-Ouest;Littoral;Forêt monomodale;-0.5;-0.866;36000;2872000;380.0;25.0;38.5;85;600;1;115;1.8;0.5;0;1;0;0;0;0;0;480;520
2016-07;Macabo-Taro;"Tubercules, Racines et Plantains";Littoral;Littoral;Forêt monomodale;-0.5;-0.866;18500;2872000;380.0;25.0;41.0;75;600;1;62;1.8;0.5;0;1;0;0;0;0;0;330;365
2016-07;Igname;"Tubercules, Racines et Plantains";Adamaoua;Centre;Savane guinéenne;-0.5;-0.866;21500;2793600;180.0;22.5;36.5;120;600;1;115;1.8;0.5;0;1;0;0;0;0;0;505;545
2016-07;Pomme de terre;"Tubercules, Racines et Plantains";Ouest;Littoral;Hauts Plateaux;-0.5;-0.866;15500;2872000;260.0;21.5;35.0;125;600;1;95;1.8;0.5;0;1;0;0;0;0;0;640;700
2016-07;Patate douce;"Tubercules, Racines et Plantains";Ouest;Centre;Hauts Plateaux;-0.5;-0.866;8200;2793600;260.0;21.5;35.0;75;600;1;85;1.8;0.5;0;1;0;0;0;0;0;300;335
2016-07;Tomate;Maraîchers;Ouest;Centre;Hauts Plateaux;-0.5;-0.866;12500;2793600;260.0;21.5;42.0;155;600;1;95;1.8;0.5;0;1;0;0;0;0;0;1190;1350
2016-07;Oignon;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;-0.5;-0.866;22500;2793600;110.0;30.0;36.5;130;600;1;195;1.8;0.5;0;1;0;1;1;0;0;780;860
2016-07;Gombo;Maraîchers;Centre;Centre;Forêt bimodale;-0.5;-0.866;4200;2793600;310.0;23.5;57.0;110;600;1;55;1.8;0.5;0;1;0;0;0;0;0;620;680
2016-07;Piment;Maraîchers;Extrême-Nord;Littoral;Soudano-sahélienne;-0.5;-0.866;3600;2872000;110.0;30.0;44.0;185;600;1;200;1.8;0.5;0;1;0;1;1;0;0;1090;1160
2016-07;Poivron;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;-0.5;-0.866;2900;2793600;110.0;30.0;49.0;175;600;1;190;1.8;0.5;0;1;0;1;1;0;0;1190;1270
2016-07;Ail;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;-0.5;-0.866;1250;2793600;110.0;30.0;28.5;210;600;1;180;1.8;0.5;0;1;0;1;1;0;0;2610;2750
2016-07;Basilic;Maraîchers;Centre;Centre;Forêt bimodale;-0.5;-0.866;850;2793600;310.0;23.5;69.0;90;600;1;55;1.8;0.5;0;1;0;0;0;0;0;665;720
2016-07;Légumes feuilles;Maraîchers;Centre;Centre;Forêt bimodale;-0.5;-0.866;6700;2793600;310.0;23.5;62.0;75;600;1;55;1.8;0.5;0;1;0;0;0;0;0;455;510
2016-07;Choux;Maraîchers;Ouest;Littoral;Hauts Plateaux;-0.5;-0.866;4600;2872000;260.0;21.5;46.0;115;600;1;85;1.8;0.5;0;1;0;0;0;0;0;615;680
2016-07;Pastèque;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;-0.5;-0.866;2600;2793600;110.0;30.0;33.5;105;600;1;185;1.8;0.5;0;1;0;1;1;0;0;280;315
2016-07;Arachide;Oléagineux et Légumineuses;Nord;Centre;Soudano-sahélienne;-0.5;-0.866;53000;2793600;110.0;29.5;19.5;185;600;1;150;1.8;0.5;0;1;0;1;1;0;0;715;760
2016-07;Soja;Oléagineux et Légumineuses;Adamaoua;Centre;Savane guinéenne;-0.5;-0.866;8700;2793600;180.0;22.5;19.0;170;600;1;125;1.8;0.5;0;1;0;0;0;0;0;700;745
2016-07;Niébé;Oléagineux et Légumineuses;Extrême-Nord;Extrême-Nord;Soudano-sahélienne;-0.5;-0.866;36000;4096000;110.0;30.0;21.0;190;600;1;75;1.8;0.5;0;1;0;1;1;0;0;690;735
2016-07;Haricot sec;Oléagineux et Légumineuses;Ouest;Littoral;Hauts Plateaux;-0.5;-0.866;33000;2872000;260.0;21.5;18.5;120;600;1;85;1.8;0.5;0;1;0;0;0;0;0;675;730
2016-07;Huile de palme;Oléagineux et Légumineuses;Littoral;Centre;Forêt monomodale;-0.5;-0.866;56000;2793600;380.0;25.0;13.5;245;600;1;80;1.8;0.5;0;1;0;0;0;0;0;955;1020
2016-07;Ananas;Fruits;Littoral;Centre;Forêt monomodale;-0.5;-0.866;8700;2793600;380.0;25.0;29.5;120;600;1;85;1.8;0.5;0;1;0;0;0;0;0;460;505
2016-07;Papaye;Fruits;Centre;Centre;Forêt bimodale;-0.5;-0.866;3600;2793600;310.0;23.5;50.0;90;600;1;55;1.8;0.5;0;1;0;0;0;0;0;430;475
2016-07;Mangue;Fruits;Nord;Centre;Soudano-sahélienne;-0.5;-0.866;6700;2793600;110.0;29.5;53.0;70;600;1;175;1.8;0.5;0;1;0;1;1;0;0;50;45
2016-07;Avocat;Fruits;Ouest;Littoral;Hauts Plateaux;-0.5;-0.866;12500;2872000;260.0;21.5;40.0;80;600;1;85;1.8;0.5;0;1;0;0;0;0;0;380;420
2016-07;Safou;Fruits;Littoral;Centre;Forêt monomodale;-0.5;-0.866;4600;2793600;380.0;25.0;55.0;90;600;1;85;1.8;0.5;0;1;0;0;0;0;0;615;670
2016-07;Citron;Fruits;Centre;Centre;Forêt bimodale;-0.5;-0.866;2600;2793600;310.0;23.5;34.0;85;600;1;55;1.8;0.5;0;1;0;0;0;0;0;445;490
2016-07;Orange;Fruits;Centre;Centre;Forêt bimodale;-0.5;-0.866;4600;2793600;310.0;23.5;34.0;95;600;1;55;1.8;0.5;0;1;0;0;0;0;0;400;440
2016-07;Banane douce;Fruits;Sud-Ouest;Littoral;Forêt monomodale;-0.5;-0.866;18500;2872000;380.0;25.0;43.5;120;600;1;95;1.8;0.5;0;1;0;0;0;0;0;335;375
2016-07;Cacao;Cultures de Rente et Stimulants;Centre;Littoral;Forêt bimodale;-0.5;-0.866;215000;2872000;310.0;23.5;10.5;420;600;1;70;1.8;0.5;0;1;0;0;0;0;0;1730;1760
2016-07;Café;Cultures de Rente et Stimulants;Ouest;Littoral;Hauts Plateaux;-0.5;-0.866;96000;2872000;260.0;21.5;9.5;370;600;1;85;1.8;0.5;0;1;0;0;0;0;0;2040;2080
2016-08;Maïs;Céréales;Ouest;Centre;Hauts Plateaux;-0.866;-0.5;58200;2793600;300.0;21.0;17.5;100;600;1;80;1.8;0.5;0;1;0;0;0;0;0;225;245
2016-08;Riz;Céréales;Extrême-Nord;Centre;Soudano-sahélienne;-0.866;-0.5;26000;2793600;160.0;29.0;9.5;140;600;1;125;1.8;0.5;0;1;0;1;1;0;0;460;480
2016-08;Mil-Sorgho;Céréales;Nord;Extrême-Nord;Soudano-sahélienne;-0.866;-0.5;56000;4096000;160.0;29.0;17.0;85;600;1;65;1.8;0.5;0;1;0;1;1;0;0;230;245
2016-08;Blé;Céréales;Littoral(Import);Centre;Forêt monomodale;-0.866;-0.5;0;2793600;400.0;24.0;5.5;0;600;1;75;1.8;0.5;1;1;0;0;0;0;0;465;490
2016-08;Manioc;"Tubercules, Racines et Plantains";Centre;Centre;Forêt bimodale;-0.866;-0.5;118000;2793600;380.0;23.0;45.5;65;600;1;65;1.8;0.5;0;1;0;0;0;0;0;215;240
2016-08;Plantain;"Tubercules, Racines et Plantains";Sud-Ouest;Littoral;Forêt monomodale;-0.866;-0.5;36000;2872000;450.0;24.5;40.5;90;600;1;125;1.8;0.5;0;1;0;0;0;0;0;520;560
2016-08;Macabo-Taro;"Tubercules, Racines et Plantains";Littoral;Littoral;Forêt monomodale;-0.866;-0.5;18500;2872000;450.0;24.5;43.0;80;600;1;72;1.8;0.5;0;1;0;0;0;0;0;365;400
2016-08;Igname;"Tubercules, Racines et Plantains";Adamaoua;Centre;Savane guinéenne;-0.866;-0.5;21500;2793600;250.0;22.0;38.5;125;600;1;125;1.8;0.5;0;1;0;0;0;0;0;545;590
2016-08;Pomme de terre;"Tubercules, Racines et Plantains";Ouest;Littoral;Hauts Plateaux;-0.866;-0.5;15500;2872000;320.0;21.0;37.0;130;600;1;105;1.8;0.5;0;1;0;0;0;0;0;700;770
2016-08;Patate douce;"Tubercules, Racines et Plantains";Ouest;Centre;Hauts Plateaux;-0.866;-0.5;8200;2793600;320.0;21.0;37.0;80;600;1;95;1.8;0.5;0;1;0;0;0;0;0;335;375
2016-08;Tomate;Maraîchers;Ouest;Centre;Hauts Plateaux;-0.866;-0.5;12500;2793600;320.0;21.0;45.0;160;600;1;105;1.8;0.5;0;1;0;0;0;0;0;1350;1550
2016-08;Oignon;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;-0.866;-0.5;22500;2793600;160.0;29.0;38.5;135;600;1;205;1.8;0.5;0;1;0;1;1;0;0;860;940
2016-08;Gombo;Maraîchers;Centre;Centre;Forêt bimodale;-0.866;-0.5;4200;2793600;380.0;23.0;59.0;115;600;1;65;1.8;0.5;0;1;0;0;0;0;0;680;745
2016-08;Piment;Maraîchers;Extrême-Nord;Littoral;Soudano-sahélienne;-0.866;-0.5;3600;2872000;160.0;29.0;46.0;190;600;1;210;1.8;0.5;0;1;0;1;1;0;0;1160;1250
2016-08;Poivron;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;-0.866;-0.5;2900;2793600;160.0;29.0;51.0;180;600;1;200;1.8;0.5;0;1;0;1;1;0;0;1270;1380
2016-08;Ail;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;-0.866;-0.5;1250;2793600;160.0;29.0;30.5;215;600;1;190;1.8;0.5;0;1;0;1;1;0;0;2750;2950
2016-08;Basilic;Maraîchers;Centre;Centre;Forêt bimodale;-0.866;-0.5;850;2793600;380.0;23.0;71.0;95;600;1;65;1.8;0.5;0;1;0;0;0;0;0;720;790
2016-08;Légumes feuilles;Maraîchers;Centre;Centre;Forêt bimodale;-0.866;-0.5;6700;2793600;380.0;23.0;64.0;80;600;1;65;1.8;0.5;0;1;0;0;0;0;0;510;570
2016-08;Choux;Maraîchers;Ouest;Littoral;Hauts Plateaux;-0.866;-0.5;4600;2872000;320.0;21.0;48.0;120;600;1;95;1.8;0.5;0;1;0;0;0;0;0;680;750
2016-08;Pastèque;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;-0.866;-0.5;2600;2793600;160.0;29.0;35.5;110;600;1;195;1.8;0.5;0;1;0;1;1;0;0;315;350
2016-08;Arachide;Oléagineux et Légumineuses;Nord;Centre;Soudano-sahélienne;-0.866;-0.5;53000;2793600;160.0;28.5;21.5;190;600;1;160;1.8;0.5;0;1;0;1;1;0;0;760;810
2016-08;Soja;Oléagineux et Légumineuses;Adamaoua;Centre;Savane guinéenne;-0.866;-0.5;8700;2793600;250.0;22.0;21.0;175;600;1;135;1.8;0.5;0;1;0;0;0;0;0;745;795
2016-08;Niébé;Oléagineux et Légumineuses;Extrême-Nord;Extrême-Nord;Soudano-sahélienne;-0.866;-0.5;36000;4096000;160.0;29.0;23.0;195;600;1;85;1.8;0.5;0;1;0;1;1;0;0;735;780
2016-08;Haricot sec;Oléagineux et Légumineuses;Ouest;Littoral;Hauts Plateaux;-0.866;-0.5;33000;2872000;320.0;21.0;20.5;125;600;1;95;1.8;0.5;0;1;0;0;0;0;0;730;795
2016-08;Huile de palme;Oléagineux et Légumineuses;Littoral;Centre;Forêt monomodale;-0.866;-0.5;56000;2793600;450.0;24.5;15.5;250;600;1;90;1.8;0.5;0;1;0;0;0;0;0;1020;1100
2016-08;Ananas;Fruits;Littoral;Centre;Forêt monomodale;-0.866;-0.5;8700;2793600;450.0;24.5;31.5;125;600;1;95;1.8;0.5;0;1;0;0;0;0;0;505;555
2016-08;Papaye;Fruits;Centre;Centre;Forêt bimodale;-0.866;-0.5;3600;2793600;380.0;23.0;52.0;95;600;1;65;1.8;0.5;0;1;0;0;0;0;0;475;525
2016-08;Mangue;Fruits;Nord;Centre;Soudano-sahélienne;-0.866;-0.5;6700;2793600;160.0;28.5;55.0;75;600;1;185;1.8;0.5;0;1;0;1;1;0;0;45;40
2016-08;Avocat;Fruits;Ouest;Littoral;Hauts Plateaux;-0.866;-0.5;12500;2872000;320.0;21.0;42.0;85;600;1;95;1.8;0.5;0;1;0;0;0;0;0;420;465
2016-08;Safou;Fruits;Littoral;Centre;Forêt monomodale;-0.866;-0.5;4600;2793600;450.0;24.5;57.0;95;600;1;95;1.8;0.5;0;1;0;0;0;0;0;670;735
2016-08;Citron;Fruits;Centre;Centre;Forêt bimodale;-0.866;-0.5;2600;2793600;380.0;23.0;36.0;90;600;1;65;1.8;0.5;0;1;0;0;0;0;0;490;545
2016-08;Orange;Fruits;Centre;Centre;Forêt bimodale;-0.866;-0.5;4600;2793600;380.0;23.0;36.0;100;600;1;65;1.8;0.5;0;1;0;0;0;0;0;440;485
2016-08;Banane douce;Fruits;Sud-Ouest;Littoral;Forêt monomodale;-0.866;-0.5;18500;2872000;450.0;24.5;45.5;125;600;1;105;1.8;0.5;0;1;0;0;0;0;0;375;420
2016-08;Cacao;Cultures de Rente et Stimulants;Centre;Littoral;Forêt bimodale;-0.866;-0.5;215000;2872000;380.0;23.0;11.5;430;600;1;80;1.8;0.5;0;1;0;0;0;0;0;1760;1800
2016-08;Café;Cultures de Rente et Stimulants;Ouest;Littoral;Hauts Plateaux;-0.866;-0.5;96000;2872000;320.0;21.0;10.5;380;600;1;95;1.8;0.5;0;1;0;0;0;0;0;2080;2130
2016-09;Maïs;Céréales;Ouest;Centre;Hauts Plateaux;-1.0;0.0;58200;2793600;250.0;22.0;13.5;90;600;2;65;1.8;0.3;0;0;0;0;0;0;0;245;210
2016-09;Riz;Céréales;Extrême-Nord;Centre;Soudano-sahélienne;-1.0;0.0;26000;2793600;110.0;30.0;7.5;135;600;2;115;1.8;0.3;0;0;0;1;1;0;0;480;450
2016-09;Mil-Sorgho;Céréales;Nord;Extrême-Nord;Soudano-sahélienne;-1.0;0.0;56000;4096000;80.0;31.0;14.0;80;600;2;50;1.8;0.3;0;0;0;1;1;0;0;245;225
2016-09;Blé;Céréales;Littoral(Import);Centre;Forêt monomodale;-1.0;0.0;0;2793600;350.0;25.0;5.0;0;600;2;45;1.8;0.3;1;0;0;0;0;0;0;490;455
2016-09;Manioc;"Tubercules, Racines et Plantains";Centre;Centre;Forêt bimodale;-1.0;0.0;118000;2793600;150.0;24.0;38.0;60;600;2;35;1.8;0.3;0;0;0;0;0;0;0;240;215
2016-09;Plantain;"Tubercules, Racines et Plantains";Sud-Ouest;Littoral;Forêt monomodale;-1.0;0.0;36000;2872000;350.0;25.5;35.5;85;600;2;85;1.8;0.3;0;0;0;0;0;0;0;560;490
2016-09;Macabo-Taro;"Tubercules, Racines et Plantains";Littoral;Littoral;Forêt monomodale;-1.0;0.0;18500;2872000;350.0;25.5;38.0;65;600;2;45;1.8;0.3;0;0;0;0;0;0;0;400;350
2016-09;Igname;"Tubercules, Racines et Plantains";Adamaoua;Centre;Savane guinéenne;-1.0;0.0;21500;2793600;150.0;22.0;32.0;105;600;2;95;1.8;0.3;0;0;0;0;0;0;0;590;520
2016-09;Pomme de terre;"Tubercules, Racines et Plantains";Ouest;Littoral;Hauts Plateaux;-1.0;0.0;15500;2872000;200.0;21.0;30.0;110;600;2;80;1.8;0.3;0;0;0;0;0;0;0;770;650
2016-09;Patate douce;"Tubercules, Racines et Plantains";Ouest;Centre;Hauts Plateaux;-1.0;0.0;8200;2793600;200.0;21.0;32.0;65;600;2;75;1.8;0.3;0;0;0;0;0;0;0;375;320
2016-09;Tomate;Maraîchers;Ouest;Centre;Hauts Plateaux;-1.0;0.0;12500;2793600;200.0;21.0;40.0;135;600;2;80;1.8;0.3;0;0;0;0;0;0;0;1550;1100
2016-09;Oignon;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;-1.0;0.0;22500;2793600;100.0;31.0;30.0;115;600;2;160;1.8;0.3;0;0;0;1;1;0;0;940;820
2016-09;Gombo;Maraîchers;Centre;Centre;Forêt bimodale;-1.0;0.0;4200;2793600;150.0;24.0;50.0;95;600;2;38;1.8;0.3;0;0;0;0;0;0;0;745;650
2016-09;Piment;Maraîchers;Extrême-Nord;Littoral;Soudano-sahélienne;-1.0;0.0;3600;2872000;100.0;31.0;38.0;165;600;2;170;1.8;0.3;0;0;0;1;1;0;0;1250;1100
2016-09;Poivron;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;-1.0;0.0;2900;2793600;100.0;31.0;42.0;155;600;2;160;1.8;0.3;0;0;0;1;1;0;0;1380;1200
2016-09;Ail;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;-1.0;0.0;1250;2793600;100.0;31.0;25.0;190;600;2;155;1.8;0.3;0;0;0;1;1;0;0;2950;2700
2016-09;Basilic;Maraîchers;Centre;Centre;Forêt bimodale;-1.0;0.0;850;2793600;150.0;24.0;60.0;75;600;2;38;1.8;0.3;0;0;0;0;0;0;0;790;680
2016-09;Légumes feuilles;Maraîchers;Centre;Centre;Forêt bimodale;-1.0;0.0;6700;2793600;150.0;24.0;55.0;65;600;2;38;1.8;0.3;0;0;0;0;0;0;0;570;480
2016-09;Choux;Maraîchers;Ouest;Littoral;Hauts Plateaux;-1.0;0.0;4600;2872000;200.0;21.0;40.0;100;600;2;75;1.8;0.3;0;0;0;0;0;0;0;750;620
2016-09;Pastèque;Maraîchers;Extrême-Nord;Centre;Soudano-sahélienne;-1.0;0.0;2600;2793600;100.0;31.0;26.0;90;600;2;160;1.8;0.3;0;0;0;1;1;0;0;350;300
2016-09;Arachide;Oléagineux et Légumineuses;Nord;Centre;Soudano-sahélienne;-1.0;0.0;53000;2793600;80.0;30.0;16.0;165;600;2;120;1.8;0.3;0;0;0;1;1;0;0;810;720
2016-09;Soja;Oléagineux et Légumineuses;Adamaoua;Centre;Savane guinéenne;-1.0;0.0;8700;2793600;150.0;22.0;16.0;155;600;2;110;1.8;0.3;0;0;0;0;0;0;0;795;710
2016-09;Niébé;Oléagineux et Légumineuses;Extrême-Nord;Extrême-Nord;Soudano-sahélienne;-1.0;0.0;36000;4096000;100.0;31.0;14.0;175;600;2;45;1.8;0.3;0;0;0;1;1;0;0;780;700
2016-09;Haricot sec;Oléagineux et Légumineuses;Ouest;Littoral;Hauts Plateaux;-1.0;0.0;33000;2872000;200.0;21.0;14.0;105;600;2;75;1.8;0.3;0;0;0;0;0;0;0;795;690
2016-09;Huile de palme;Oléagineux et Légumineuses;Littoral;Centre;Forêt monomodale;-1.0;0.0;56000;2793600;350.0;25.5;9.0;230;600;2;65;1.8;0.3;0;0;0;0;0;0;0;1100;960
2016-09;Ananas;Fruits;Littoral;Centre;Forêt monomodale;-1.0;0.0;8700;2793600;350.0;25.5;28.0;105;600;2;75;1.8;0.3;0;0;0;0;0;0;0;555;480
2016-09;Papaye;Fruits;Centre;Centre;Forêt bimodale;-1.0;0.0;3600;2793600;150.0;24.0;45.0;75;600;2;38;1.8;0.3;0;0;0;0;0;0;0;525;450
2016-09;Mangue;Fruits;Nord;Centre;Soudano-sahélienne;-1.0;0.0;6700;2793600;80.0;30.0;48.0;55;600;2;150;1.8;0.3;0;0;0;1;1;0;0;40;45
2016-09;Avocat;Fruits;Ouest;Littoral;Hauts Plateaux;-1.0;0.0;12500;2872000;200.0;21.0;35.0;65;600;2;75;1.8;0.3;0;0;0;0;0;0;0;465;400
2016-09;Safou;Fruits;Littoral;Centre;Forêt monomodale;-1.0;0.0;4600;2793600;350.0;25.5;48.0;75;600;2;75;1.8;0.3;0;0;0;0;0;0;0;735;630
2016-09;Citron;Fruits;Centre;Centre;Forêt bimodale;-1.0;0.0;2600;2793600;150.0;24.0;30.0;70;600;2;38;1.8;0.3;0;0;0;0;0;0;0;545;470
2016-09;Orange;Fruits;Centre;Centre;Forêt bimodale;-1.0;0.0;4600;2793600;150.0;24.0;30.0;80;600;2;38;1.8;0.3;0;0;0;0;0;0;0;485;410
2016-09;Banane douce;Fruits;Sud-Ouest;Littoral;Forêt monomodale;-1.0;0.0;18500;2872000;350.0;25.5;40.0;100;600;2;80;1.8;0.3;0;0;0;0;0;0;0;420;360
2016-09;Cacao;Cultures de Rente et Stimulants;Centre;Littoral;Forêt bimodale;-1.0;0.0;215000;2872000;150.0;24.0;9.0;380;600;2;60;1.8;0.3;0;0;0;0;0;0;0;1800;1750
2016-09;Café;Cultures de Rente et Stimulants;Ouest;Littoral;Hauts Plateaux;-1.0;0.0;96000;2872000;200.0;21.0;8.0;330;600;2;75;1.8;0.3;0;0;0;0;0;0;0;2130;2050
2016-10;Maïs;Céréales;Ouest;Centre;Hauts Plateaux;-0.866;0.5;58200;2793600;150.0;23.0;10.0;80;600;3;45;1.8;0.2;0;0;0;0;0;0;0;210;185
2016-10;Riz;Céréales;Extrême-Nord;Centre;Soudano-sahélienne;-0.866;0.5;26000;2793600;30.0;32.0;5.0;120;600;3;85;1.8;0.2;0;0;0;1;1;0;0;450;420
2016-10;Mil-Sorgho;Céréales;Nord;Extrême-Nord;Soudano-sahélienne;-0.866;0.5;56000;4096000;20.0;32.0;12.0;75;600;3;40;1.8;0.2;0;0;0;1;1;0;0;225;205
2016-10;Blé;Céréales;Littoral(Import);Centre;Forêt monomodale;-0.866;0.5;0;2793600;250.0;26.0;3.0;0;600;3;35;1.8;0.2;1;0;0;0;0;0;0;455;415
